,chosen_arms,rewards
4304,1489,0.0
4305,1489,0.0
4306,1489,31.0
4307,1489,31.0
4308,1489,0.0
4309,22029,0.0
4310,1489,0.0
4311,1489,0.0
4312,11398,0.0
4313,1489,0.0
4314,1489,0.0
4315,1489,31.0
4316,1489,0.0
4317,1489,0.0
4318,1489,0.0
4319,1489,0.0
4320,13747,0.0
4321,1489,31.0
4322,1489,0.0
4323,1489,31.0
4324,1489,31.0
4325,1489,31.0
4326,1489,0.0
4327,1489,0.0
4328,1489,0.0
4329,1489,0.0
4330,1489,31.0
4331,1489,0.0
4332,1489,31.0
4333,1489,31.0
4334,1489,31.0
4335,1489,0.0
4336,9673,0.0
4337,1489,31.0
4338,1489,31.0
4339,1489,0.0
4340,1489,31.0
4341,1489,0.0
4342,1489,0.0
4343,1489,0.0
4344,23565,0.0
4345,1489,0.0
4346,12310,1.0
4347,1489,31.0
4348,1489,0.0
4349,1489,31.0
4350,1489,31.0
4351,1489,0.0
4352,1489,31.0
4353,1489,0.0
4354,1489,0.0
4355,17731,0.0
4356,1489,0.0
4357,1489,0.0
4358,1489,0.0
4359,1489,0.0
4360,1489,0.0
4361,1489,31.0
4362,1489,0.0
4363,1489,31.0
4364,1677,34.0
4365,1677,0.0
4366,5536,13.0
4367,1677,0.0
4368,5536,13.0
4369,5536,0.0
4370,1489,0.0
4371,14312,0.0
4372,1489,31.0
4373,1489,0.0
4374,1489,0.0
4375,33155,0.0
4376,1489,31.0
4377,1489,31.0
4378,1489,0.0
4379,1489,31.0
4380,1489,31.0
4381,1489,0.0
4382,1489,0.0
4383,1489,31.0
4384,1489,31.0
4385,1489,31.0
4386,16905,0.0
4387,1489,0.0
4388,1489,0.0
4389,1489,0.0
4390,1489,0.0
4391,1489,31.0
4392,1489,31.0
4393,1489,0.0
4394,7539,0.0
4395,1489,31.0
4396,13990,0.0
4397,1489,0.0
4398,1489,31.0
4399,1489,0.0
4400,1489,31.0
4401,1489,0.0
4402,1489,0.0
4403,1489,0.0
4404,1489,0.0
4405,1489,0.0
4406,1489,0.0
4407,36005,36.0
4408,36005,0.0
4409,36005,36.0
4410,36005,0.0
4411,36005,0.0
4412,36005,0.0
4413,36005,0.0
4414,1489,31.0
4415,1489,31.0
4416,1489,0.0
4417,1489,31.0
4418,1489,0.0
4419,1489,0.0
4420,1489,31.0
4421,1489,31.0
4422,1489,31.0
4423,1489,31.0
4424,1489,0.0
4425,1489,0.0
4426,1489,0.0
4427,1489,31.0
4428,1489,31.0
4429,1489,31.0
4430,1489,0.0
4431,1489,0.0
4432,1489,0.0
4433,1489,31.0
4434,1489,0.0
4435,1489,31.0
4436,1489,0.0
4437,1489,0.0
4438,1489,0.0
4439,9944,0.0
4440,1489,31.0
4441,1489,0.0
4442,1489,31.0
4443,1489,0.0
4444,1489,31.0
4445,1489,0.0
4446,1489,31.0
4447,1489,0.0
4448,1489,0.0
4449,1489,0.0
4450,1489,31.0
4451,1489,31.0
4452,1489,0.0
4453,1489,0.0
4454,1489,31.0
4455,1489,0.0
4456,1489,0.0
4457,1489,0.0
4458,28087,0.0
4459,1489,0.0
4460,1489,0.0
4461,1489,0.0
4462,1489,0.0
4463,1489,31.0
4464,1489,31.0
4465,1489,31.0
4466,1489,0.0
4467,1489,0.0
4468,1489,0.0
4469,25320,0.0
4470,1489,0.0
4471,1489,0.0
4472,1489,0.0
4473,1489,31.0
4474,1489,31.0
4475,1489,0.0
4476,1489,0.0
4477,13949,0.0
4478,1489,0.0
4479,7237,0.0
4480,1489,0.0
4481,1489,31.0
4482,1489,0.0
4483,2084,0.0
4484,1489,31.0
4485,27415,0.0
4486,1489,0.0
4487,1489,0.0
4488,1489,0.0
4489,1489,0.0
4490,1489,0.0
4491,1489,0.0
4492,1489,0.0
4493,1489,31.0
4494,1489,0.0
4495,1489,31.0
4496,1489,0.0
4497,1489,0.0
4498,1489,0.0
4499,1489,0.0
4500,23684,0.0
4501,1489,0.0
4502,1489,31.0
4503,1489,0.0
4504,1489,0.0
4505,1489,0.0
4506,1489,0.0
4507,1489,0.0
4508,1489,0.0
4509,1489,0.0
4510,1489,0.0
4511,1489,0.0
4512,1489,31.0
4513,1489,0.0
4514,1489,0.0
4515,1489,0.0
4516,1489,31.0
4517,299,0.0
4518,1489,31.0
4519,1489,0.0
4520,1489,31.0
4521,1489,0.0
4522,1489,0.0
4523,1489,0.0
4524,1489,0.0
4525,1489,0.0
4526,1489,0.0
4527,1489,0.0
4528,1489,31.0
4529,1489,31.0
4530,1489,0.0
4531,1489,0.0
4532,1489,0.0
4533,1489,0.0
4534,1489,0.0
4535,1489,0.0
4536,1489,0.0
4537,1489,31.0
4538,1489,31.0
4539,1489,31.0
4540,1489,0.0
4541,1489,0.0
4542,1489,0.0
4543,1489,31.0
4544,1489,31.0
4545,1489,31.0
4546,1489,0.0
4547,1489,31.0
4548,1489,0.0
4549,1489,31.0
4550,1489,0.0
4551,1489,0.0
4552,1489,0.0
4553,1489,0.0
4554,1489,0.0
4555,1489,31.0
4556,1489,31.0
4557,1489,0.0
4558,1489,0.0
4559,1489,31.0
4560,1489,31.0
4561,1489,0.0
4562,1489,0.0
4563,1489,0.0
4564,31021,0.0
4565,1489,0.0
4566,1489,0.0
4567,1489,0.0
4568,1489,0.0
4569,1489,0.0
4570,1489,31.0
4571,1489,31.0
4572,1489,0.0
4573,1489,0.0
4574,1489,0.0
4575,1489,31.0
4576,1489,0.0
4577,1489,0.0
4578,1489,31.0
4579,1489,0.0
4580,1489,31.0
4581,1489,0.0
4582,1385,0.0
4583,1489,31.0
4584,1489,31.0
4585,1489,31.0
4586,1489,0.0
4587,1489,0.0
4588,1489,0.0
4589,1489,0.0
4590,1489,31.0
4591,1489,31.0
4592,1489,0.0
4593,1489,0.0
4594,1489,0.0
4595,1489,31.0
4596,1489,0.0
4597,1489,31.0
4598,1489,0.0
4599,1489,0.0
4600,1489,0.0
4601,1489,31.0
4602,1489,0.0
4603,1489,0.0
4604,1489,0.0
4605,1489,31.0
4606,1489,0.0
4607,1489,31.0
4608,1489,0.0
4609,1489,0.0
4610,1489,31.0
4611,1489,0.0
4612,1489,31.0
4613,1489,31.0
4614,1489,0.0
4615,1489,31.0
4616,1489,0.0
4617,1489,0.0
4618,1489,0.0
4619,1489,31.0
4620,1489,0.0
4621,1489,0.0
4622,1489,0.0
4623,1489,0.0
4624,1489,0.0
4625,1489,0.0
4626,1489,0.0
4627,1489,0.0
4628,12904,0.0
4629,26326,0.0
4630,1677,0.0
4631,1489,0.0
4632,1489,0.0
4633,1489,0.0
4634,1489,0.0
4635,1489,0.0
4636,1489,0.0
4637,1489,0.0
4638,31282,0.0
4639,1489,31.0
4640,18235,0.0
4641,1489,31.0
4642,1489,0.0
4643,6475,0.0
4644,1489,31.0
4645,1489,0.0
4646,1489,0.0
4647,1489,0.0
4648,1489,0.0
4649,1489,0.0
4650,1489,0.0
4651,1489,0.0
4652,1489,31.0
4653,1489,0.0
4654,1489,0.0
4655,1489,31.0
4656,1489,31.0
4657,1489,31.0
4658,1489,0.0
4659,1489,0.0
4660,11685,0.0
4661,1489,0.0
4662,1489,0.0
4663,1489,0.0
4664,1489,0.0
4665,1489,0.0
4666,31745,0.0
4667,1489,31.0
4668,1489,0.0
4669,1489,0.0
4670,1489,31.0
4671,1489,0.0
4672,19807,0.0
4673,1489,0.0
4674,1489,31.0
4675,1489,31.0
4676,1489,0.0
4677,1489,31.0
4678,1489,0.0
4679,1489,31.0
4680,1489,0.0
4681,28289,0.0
4682,1489,0.0
4683,1489,31.0
4684,1489,0.0
4685,1489,0.0
4686,32384,0.0
4687,1489,31.0
4688,34895,0.0
4689,16482,0.0
4690,1489,0.0
4691,1489,0.0
4692,1489,31.0
4693,1489,0.0
4694,1489,31.0
4695,1489,31.0
4696,1489,0.0
4697,1489,0.0
4698,1489,0.0
4699,1489,0.0
4700,1489,0.0
4701,1489,0.0
4702,1489,0.0
4703,30993,0.0
4704,1489,0.0
4705,1489,31.0
4706,1489,0.0
4707,1489,31.0
4708,1489,0.0
4709,1489,0.0
4710,1489,31.0
4711,1489,0.0
4712,1489,0.0
4713,1489,0.0
4714,1489,31.0
4715,1489,31.0
4716,1489,0.0
4717,1489,31.0
4718,1489,0.0
4719,1489,0.0
4720,1489,0.0
4721,1489,0.0
4722,1489,31.0
4723,1489,0.0
4724,1489,31.0
4725,1489,0.0
4726,1489,0.0
4727,1489,0.0
4728,26766,0.0
4729,1489,0.0
4730,1489,0.0
4731,1489,31.0
4732,1489,31.0
4733,1489,31.0
4734,1489,0.0
4735,1489,31.0
4736,1489,0.0
4737,1489,0.0
4738,1489,0.0
4739,1489,0.0
4740,1489,0.0
4741,1489,0.0
4742,1489,0.0
4743,1489,0.0
4744,1489,31.0
4745,24069,0.0
4746,1489,0.0
4747,1489,31.0
4748,1489,31.0
4749,1489,0.0
4750,1489,0.0
4751,1047,0.0
4752,1489,31.0
4753,1489,0.0
4754,1489,0.0
4755,1489,31.0
4756,1489,31.0
4757,1489,0.0
4758,1489,0.0
4759,1489,31.0
4760,1489,31.0
4761,28651,0.0
4762,1489,0.0
4763,1489,0.0
4764,1489,0.0
4765,1489,31.0
4766,1489,31.0
4767,1489,0.0
4768,1489,0.0
4769,1489,0.0
4770,15246,0.0
4771,1489,0.0
4772,1489,0.0
4773,1489,0.0
4774,1489,0.0
4775,1489,0.0
4776,1489,0.0
4777,1489,0.0
4778,1489,0.0
4779,1489,0.0
4780,1489,31.0
4781,1489,0.0
4782,1489,0.0
4783,1489,0.0
4784,1489,31.0
4785,1489,0.0
4786,1489,0.0
4787,1489,0.0
4788,1489,0.0
4789,1489,0.0
4790,1489,31.0
4791,1489,0.0
4792,1489,0.0
4793,1489,0.0
4794,1489,0.0
4795,1489,0.0
4796,1489,0.0
4797,1489,0.0
4798,1489,0.0
4799,1489,31.0
4800,1489,0.0
4801,1489,31.0
4802,1489,0.0
4803,1489,0.0
4804,20597,0.0
4805,1489,0.0
4806,1489,0.0
4807,1489,0.0
4808,1489,31.0
4809,1489,31.0
4810,1489,31.0
4811,1489,31.0
4812,1489,0.0
4813,1489,0.0
4814,1489,0.0
4815,1489,31.0
4816,1489,0.0
4817,1489,31.0
4818,1489,0.0
4819,1489,31.0
4820,1489,0.0
4821,1489,31.0
4822,1489,0.0
4823,1489,31.0
4824,1489,0.0
4825,1489,0.0
4826,1489,0.0
4827,1489,31.0
4828,1489,0.0
4829,1489,31.0
4830,1489,0.0
4831,1489,31.0
4832,1489,0.0
4833,1489,0.0
4834,1489,0.0
4835,1489,0.0
4836,1489,31.0
4837,31517,0.0
4838,1489,0.0
4839,1489,0.0
4840,1489,0.0
4841,1489,31.0
4842,1489,0.0
4843,1489,31.0
4844,1489,0.0
4845,1489,0.0
4846,1489,31.0
4847,1489,0.0
4848,1489,0.0
4849,1489,0.0
4850,1489,31.0
4851,1489,0.0
4852,1489,0.0
4853,1489,0.0
4854,1489,31.0
4855,1489,0.0
4856,1489,0.0
4857,1489,0.0
4858,1489,0.0
4859,1489,0.0
4860,1489,0.0
4861,1489,31.0
4862,1489,31.0
4863,1489,0.0
4864,1489,0.0
4865,1489,31.0
4866,1489,0.0
4867,1489,31.0
4868,1489,0.0
4869,1489,31.0
4870,1489,0.0
4871,1489,31.0
4872,1489,0.0
4873,23337,0.0
4874,1489,0.0
4875,1489,31.0
4876,1489,31.0
4877,1489,0.0
4878,1489,31.0
4879,1489,0.0
4880,1902,39.0
4881,1902,0.0
4882,1902,0.0
4883,1902,0.0
4884,1489,0.0
4885,1489,0.0
4886,1489,0.0
4887,1489,31.0
4888,1489,31.0
4889,1489,0.0
4890,1489,0.0
4891,1489,0.0
4892,1489,31.0
4893,1489,0.0
4894,1489,0.0
4895,1489,0.0
4896,1489,31.0
4897,1489,31.0
4898,1489,0.0
4899,1489,0.0
4900,23630,0.0
4901,1489,0.0
4902,1489,0.0
4903,1489,0.0
4904,1489,31.0
4905,1489,31.0
4906,1489,31.0
4907,1489,0.0
4908,1489,0.0
4909,1489,31.0
4910,35799,0.0
4911,1489,0.0
4912,1489,0.0
4913,1489,0.0
4914,1489,0.0
4915,1489,0.0
4916,1489,0.0
4917,1489,31.0
4918,1489,0.0
4919,1489,31.0
4920,1489,0.0
4921,1489,0.0
4922,1489,0.0
4923,1489,0.0
4924,27779,0.0
4925,1489,31.0
4926,1489,0.0
4927,1489,0.0
4928,1489,0.0
4929,1489,0.0
4930,1489,0.0
4931,1489,31.0
4932,1489,0.0
4933,1489,31.0
4934,1489,0.0
4935,1489,31.0
4936,1489,0.0
4937,1489,0.0
4938,1489,0.0
4939,1489,0.0
4940,1489,0.0
4941,1489,0.0
4942,28456,0.0
4943,1489,0.0
4944,1489,31.0
4945,12181,0.0
4946,1489,0.0
4947,1489,0.0
4948,1489,0.0
4949,35215,0.0
4950,1489,0.0
4951,1489,0.0
4952,1489,0.0
4953,1489,31.0
4954,1489,0.0
4955,1489,31.0
4956,1489,0.0
4957,1489,0.0
4958,1489,0.0
4959,20144,0.0
4960,1489,0.0
4961,1489,31.0
4962,1489,0.0
4963,1489,0.0
4964,1489,31.0
4965,1489,0.0
4966,1489,31.0
4967,1489,0.0
4968,1489,0.0
4969,1489,31.0
4970,1489,31.0
4971,1489,31.0
4972,1489,0.0
4973,1489,0.0
4974,1489,31.0
4975,1489,0.0
4976,1489,0.0
4977,1489,0.0
4978,1489,0.0
4979,4839,0.0
4980,1489,0.0
4981,1489,0.0
4982,1489,0.0
4983,1489,0.0
4984,1489,31.0
4985,1489,0.0
4986,1489,31.0
4987,1489,0.0
4988,2682,0.0
4989,1489,31.0
4990,1489,0.0
4991,1489,31.0
4992,15112,0.0
4993,1489,31.0
4994,1489,0.0
4995,1489,31.0
4996,1489,0.0
4997,1489,0.0
4998,1489,0.0
4999,1489,0.0
5000,1489,0.0
5001,1489,0.0
5002,1489,31.0
5003,1489,0.0
5004,1489,0.0
5005,1489,31.0
5006,1489,0.0
5007,1489,0.0
5008,1489,0.0
5009,1489,31.0
5010,1489,31.0
5011,1489,31.0
5012,1489,0.0
5013,1489,0.0
5014,1489,0.0
5015,1489,0.0
5016,1489,31.0
5017,1489,31.0
5018,16803,0.0
5019,1489,0.0
5020,1489,31.0
5021,1489,31.0
5022,1489,0.0
5023,1489,0.0
5024,27863,0.0
5025,1489,31.0
5026,1489,0.0
5027,1489,31.0
5028,1489,0.0
5029,1489,0.0
5030,1489,31.0
5031,1489,31.0
5032,1489,31.0
5033,1489,0.0
5034,1489,31.0
5035,1489,31.0
5036,1489,0.0
5037,1489,31.0
5038,1489,0.0
5039,1489,0.0
5040,1489,0.0
5041,1489,0.0
5042,1489,0.0
5043,1489,31.0
5044,22668,0.0
5045,1489,31.0
5046,1489,0.0
5047,1489,31.0
5048,1489,0.0
5049,1489,31.0
5050,1489,0.0
5051,1489,0.0
5052,1489,31.0
5053,1489,0.0
5054,1489,0.0
5055,1489,0.0
5056,1489,31.0
5057,1489,0.0
5058,1489,0.0
5059,34022,0.0
5060,1489,31.0
5061,1489,31.0
5062,1489,0.0
5063,24947,0.0
5064,1489,0.0
5065,1489,0.0
5066,4413,40.0
5067,4413,0.0
5068,4413,0.0
5069,4413,0.0
5070,1489,0.0
5071,1489,31.0
5072,1489,0.0
5073,1489,0.0
5074,1489,0.0
5075,1489,0.0
5076,1489,31.0
5077,1489,0.0
5078,1489,0.0
5079,1489,0.0
5080,1489,31.0
5081,1489,0.0
5082,1489,0.0
5083,1489,31.0
5084,1489,0.0
5085,1489,31.0
5086,1489,31.0
5087,26094,0.0
5088,1489,0.0
5089,1489,0.0
5090,1489,31.0
5091,1489,0.0
5092,1489,0.0
5093,1489,0.0
5094,1489,31.0
5095,1489,0.0
5096,1489,31.0
5097,1489,0.0
5098,34131,48.0
5099,34131,0.0
5100,34131,0.0
5101,34131,0.0
5102,34131,0.0
5103,16734,0.0
5104,1489,0.0
5105,1489,31.0
5106,1489,0.0
5107,1489,0.0
5108,1489,0.0
5109,1489,0.0
5110,1489,0.0
5111,1489,0.0
5112,1489,0.0
5113,1489,31.0
5114,1489,31.0
5115,1489,0.0
5116,1489,31.0
5117,1489,0.0
5118,1489,0.0
5119,1489,0.0
5120,1645,0.0
5121,1489,0.0
5122,17183,0.0
5123,1489,0.0
5124,1489,31.0
5125,1489,31.0
5126,1489,0.0
5127,1489,31.0
5128,1489,0.0
5129,1489,0.0
5130,1489,0.0
5131,1489,31.0
5132,1489,0.0
5133,1489,31.0
5134,1489,0.0
5135,1489,0.0
5136,1489,0.0
5137,1489,0.0
5138,1489,31.0
5139,1489,31.0
5140,1489,0.0
5141,1489,0.0
5142,1489,0.0
5143,1489,31.0
5144,1489,0.0
5145,1489,31.0
5146,7892,0.0
5147,1489,31.0
5148,18512,0.0
5149,1489,31.0
5150,1489,0.0
5151,1489,0.0
5152,34371,2.0
5153,20224,0.0
5154,1489,0.0
5155,1489,31.0
5156,1489,31.0
5157,1489,31.0
5158,1489,31.0
5159,941,0.0
5160,1489,0.0
5161,1489,0.0
5162,1489,31.0
5163,1489,0.0
5164,1489,0.0
5165,1489,0.0
5166,1489,31.0
5167,1489,0.0
5168,1489,0.0
5169,1489,31.0
5170,1489,31.0
5171,1489,0.0
5172,1489,0.0
5173,1489,31.0
5174,1489,0.0
5175,1489,0.0
5176,1489,0.0
5177,1489,31.0
5178,1489,0.0
5179,1489,0.0
5180,1489,31.0
5181,1489,0.0
5182,1489,0.0
5183,1489,0.0
5184,1489,0.0
5185,1489,0.0
5186,1489,0.0
5187,1489,31.0
5188,7431,1.0
5189,1489,0.0
5190,1489,31.0
5191,1489,0.0
5192,1489,31.0
5193,1489,31.0
5194,1489,0.0
5195,1489,31.0
5196,1489,0.0
5197,1489,0.0
5198,1489,31.0
5199,1489,31.0
5200,1489,31.0
5201,1489,0.0
5202,1489,0.0
5203,22898,0.0
5204,1489,0.0
5205,1489,0.0
5206,1489,31.0
5207,1489,0.0
5208,1489,31.0
5209,1489,0.0
5210,14816,2.0
5211,1489,0.0
5212,22018,0.0
5213,1489,0.0
5214,1489,0.0
5215,1489,31.0
5216,14983,6.0
5217,1489,0.0
5218,1489,0.0
5219,1489,0.0
5220,1489,0.0
5221,1489,31.0
5222,1489,0.0
5223,1489,0.0
5224,1489,0.0
5225,1489,0.0
5226,23685,0.0
5227,1489,0.0
5228,1489,0.0
5229,1489,0.0
5230,1489,31.0
5231,1489,0.0
5232,1489,0.0
5233,1489,31.0
5234,1489,31.0
5235,1489,0.0
5236,1489,31.0
5237,1489,0.0
5238,1489,0.0
5239,1489,0.0
5240,1489,0.0
5241,1489,31.0
5242,1489,31.0
5243,1489,31.0
5244,1489,0.0
5245,1489,31.0
5246,1489,0.0
5247,1489,0.0
5248,1489,0.0
5249,1489,0.0
5250,1489,0.0
5251,1489,31.0
5252,1489,31.0
5253,1489,0.0
5254,1489,31.0
5255,1489,31.0
5256,1489,0.0
5257,1489,0.0
5258,1489,31.0
5259,1489,0.0
5260,1489,0.0
5261,1489,31.0
5262,1489,0.0
5263,1489,31.0
5264,1489,0.0
5265,1489,0.0
5266,1489,0.0
5267,1489,0.0
5268,23954,0.0
5269,1489,31.0
5270,1489,31.0
5271,1489,31.0
5272,1489,0.0
5273,1489,0.0
5274,1489,31.0
5275,1489,0.0
5276,1489,0.0
5277,1489,0.0
5278,1489,31.0
5279,1489,31.0
5280,5830,0.0
5281,1489,31.0
5282,1489,0.0
5283,1489,0.0
5284,1489,31.0
5285,1489,0.0
5286,1489,31.0
5287,1489,0.0
5288,1489,0.0
5289,1489,31.0
5290,1489,0.0
5291,1489,0.0
5292,10662,0.0
5293,1489,31.0
5294,1489,0.0
5295,1489,0.0
5296,1489,0.0
5297,1489,0.0
5298,1489,0.0
5299,1489,0.0
5300,1489,0.0
5301,1489,0.0
5302,1489,0.0
5303,1489,31.0
5304,1489,0.0
5305,1489,0.0
5306,1489,0.0
5307,1489,0.0
5308,1489,0.0
5309,1489,0.0
5310,1489,0.0
5311,1489,31.0
5312,1489,0.0
5313,1489,0.0
5314,1489,0.0
5315,1489,0.0
5316,1489,0.0
5317,1489,0.0
5318,1489,0.0
5319,1489,0.0
5320,1489,0.0
5321,1489,31.0
5322,1489,0.0
5323,1489,0.0
5324,30504,0.0
5325,1489,31.0
5326,1489,31.0
5327,1489,0.0
5328,33513,0.0
5329,1489,31.0
5330,1489,31.0
5331,1489,31.0
5332,1489,0.0
5333,1489,0.0
5334,1489,31.0
5335,1489,31.0
5336,1489,31.0
5337,1489,0.0
5338,1489,31.0
5339,1489,0.0
5340,1489,0.0
5341,1489,31.0
5342,1489,0.0
5343,1489,0.0
5344,1489,0.0
5345,1489,31.0
5346,1489,31.0
5347,1489,31.0
5348,1489,0.0
5349,1489,0.0
5350,1489,0.0
5351,1489,0.0
5352,1489,0.0
5353,1489,0.0
5354,5745,0.0
5355,1489,0.0
5356,1489,31.0
5357,1489,31.0
5358,1489,0.0
5359,1489,0.0
5360,1489,0.0
5361,1489,0.0
5362,1489,0.0
5363,1489,0.0
5364,1489,0.0
5365,1489,31.0
5366,1489,0.0
5367,1489,31.0
5368,1489,31.0
5369,1489,31.0
5370,1489,0.0
5371,1489,0.0
5372,1489,0.0
5373,1489,31.0
5374,1489,0.0
5375,1489,31.0
5376,1489,0.0
5377,1489,31.0
5378,1489,0.0
5379,34211,0.0
5380,1489,31.0
5381,1489,31.0
5382,1489,0.0
5383,1489,0.0
5384,1489,0.0
5385,1489,0.0
5386,1489,0.0
5387,1489,0.0
5388,1489,0.0
5389,1489,0.0
5390,1489,31.0
5391,1489,31.0
5392,1489,0.0
5393,1489,0.0
5394,18149,21.0
5395,35636,0.0
5396,18149,0.0
5397,1489,0.0
5398,1489,0.0
5399,1489,0.0
5400,1489,31.0
5401,1489,31.0
5402,1489,0.0
5403,1489,0.0
5404,1489,0.0
5405,1489,31.0
5406,1489,0.0
5407,1489,0.0
5408,1489,0.0
5409,1489,31.0
5410,1489,0.0
5411,1489,31.0
5412,1489,31.0
5413,1489,0.0
5414,1489,0.0
5415,1489,31.0
5416,1489,0.0
5417,1489,0.0
5418,26778,0.0
5419,1489,31.0
5420,1489,31.0
5421,1489,31.0
5422,1489,0.0
5423,1489,31.0
5424,1489,0.0
5425,1489,31.0
5426,1489,0.0
5427,1489,31.0
5428,1489,0.0
5429,1489,31.0
5430,1489,31.0
5431,28875,0.0
5432,1489,31.0
5433,1489,0.0
5434,1489,0.0
5435,1489,31.0
5436,1489,0.0
5437,1489,0.0
5438,1489,31.0
5439,1489,0.0
5440,1489,31.0
5441,1489,0.0
5442,1489,0.0
5443,1489,0.0
5444,1489,31.0
5445,1489,31.0
5446,1489,0.0
5447,1489,31.0
5448,1489,0.0
5449,1489,0.0
5450,1489,0.0
5451,1489,0.0
5452,16467,0.0
5453,1489,31.0
5454,1489,31.0
5455,1489,0.0
5456,1489,0.0
5457,1489,31.0
5458,1489,0.0
5459,1489,0.0
5460,1489,31.0
5461,1489,0.0
5462,1489,0.0
5463,1489,0.0
5464,1489,0.0
5465,1489,31.0
5466,1489,0.0
5467,3758,0.0
5468,35866,0.0
5469,1489,31.0
5470,1489,0.0
5471,1489,31.0
5472,1489,0.0
5473,1489,0.0
5474,1489,0.0
5475,1489,0.0
5476,1489,0.0
5477,1489,31.0
5478,1489,0.0
5479,1489,31.0
5480,1489,31.0
5481,1489,0.0
5482,1489,31.0
5483,1489,31.0
5484,1489,31.0
5485,1489,0.0
5486,1489,0.0
5487,1489,31.0
5488,1489,31.0
5489,1489,0.0
5490,1489,0.0
5491,1489,0.0
5492,1489,0.0
5493,1489,31.0
5494,1489,0.0
5495,1489,0.0
5496,1489,31.0
5497,1489,31.0
5498,1489,0.0
5499,1489,0.0
5500,3535,22.0
5501,3535,0.0
5502,1489,0.0
5503,1489,31.0
5504,1489,31.0
5505,1540,0.0
5506,1489,31.0
5507,1489,0.0
5508,1489,0.0
5509,1489,31.0
5510,1489,0.0
5511,1489,0.0
5512,1489,0.0
5513,1489,0.0
5514,1489,0.0
5515,1489,31.0
5516,1489,0.0
5517,1489,31.0
5518,1489,31.0
5519,1489,0.0
5520,1489,0.0
5521,1489,0.0
5522,1489,31.0
5523,15315,13.0
5524,15315,13.0
5525,15315,13.0
5526,15315,13.0
5527,15315,13.0
5528,15315,13.0
5529,15315,0.0
5530,34530,0.0
5531,15315,13.0
5532,15315,13.0
5533,3677,0.0
5534,15315,0.0
5535,1489,0.0
5536,1489,31.0
5537,1489,31.0
5538,1489,0.0
5539,1489,31.0
5540,1489,31.0
5541,1489,31.0
5542,1489,0.0
5543,1489,0.0
5544,1489,0.0
5545,1489,0.0
5546,1489,0.0
5547,1489,0.0
5548,1489,31.0
5549,1489,0.0
5550,1489,0.0
5551,2121,0.0
5552,16341,0.0
5553,1489,0.0
5554,1489,0.0
5555,17552,0.0
5556,1489,31.0
5557,1489,0.0
5558,1489,0.0
5559,1489,0.0
5560,1489,31.0
5561,1489,31.0
5562,1489,31.0
5563,1489,0.0
5564,1489,0.0
5565,1489,0.0
5566,1489,31.0
5567,1489,31.0
5568,1489,31.0
5569,1489,0.0
5570,1489,31.0
5571,1489,0.0
5572,1489,0.0
5573,1489,0.0
5574,13645,0.0
5575,1489,31.0
5576,1489,31.0
5577,1489,0.0
5578,1489,0.0
5579,1489,0.0
5580,1489,0.0
5581,1489,0.0
5582,1489,0.0
5583,1489,31.0
5584,1489,0.0
5585,1489,0.0
5586,1489,0.0
5587,1489,31.0
5588,1489,31.0
5589,1489,0.0
5590,1489,0.0
5591,9373,0.0
5592,1489,0.0
5593,1411,0.0
5594,1489,0.0
5595,1489,31.0
5596,1489,31.0
5597,1489,0.0
5598,1489,31.0
5599,1489,0.0
5600,1489,0.0
5601,1489,31.0
5602,1489,0.0
5603,1489,0.0
5604,1489,0.0
5605,1489,31.0
5606,1489,0.0
5607,1489,31.0
5608,1489,0.0
5609,1489,0.0
5610,1489,0.0
5611,1489,31.0
5612,1489,0.0
5613,1489,0.0
5614,1489,0.0
5615,1489,0.0
5616,1489,0.0
5617,1489,0.0
5618,1489,31.0
5619,22769,0.0
5620,1489,0.0
5621,1489,0.0
5622,1489,0.0
5623,1489,0.0
5624,1489,0.0
5625,1489,0.0
5626,1489,31.0
5627,1489,0.0
5628,26861,0.0
5629,1489,0.0
5630,1489,0.0
5631,1489,31.0
5632,1489,31.0
5633,1489,31.0
5634,1489,0.0
5635,16365,0.0
5636,1489,0.0
5637,1489,0.0
5638,1489,0.0
5639,23307,0.0
5640,1489,0.0
5641,1489,0.0
5642,6493,33.0
5643,6493,0.0
5644,6493,0.0
5645,1489,0.0
5646,1489,31.0
5647,1489,0.0
5648,1489,0.0
5649,1489,0.0
5650,1489,0.0
5651,1489,0.0
5652,1489,31.0
5653,1489,31.0
5654,1489,0.0
5655,1489,0.0
5656,1489,31.0
5657,1489,31.0
5658,1489,31.0
5659,1489,0.0
5660,8238,0.0
5661,1489,0.0
5662,1489,0.0
5663,1489,31.0
5664,1489,31.0
5665,1489,0.0
5666,1489,31.0
5667,1489,0.0
5668,1489,0.0
5669,1489,0.0
5670,1489,0.0
5671,27088,0.0
5672,19412,0.0
5673,1489,31.0
5674,1489,0.0
5675,1489,0.0
5676,1489,0.0
5677,1489,0.0
5678,1489,31.0
5679,1489,31.0
5680,1489,0.0
5681,1489,0.0
5682,5442,0.0
5683,1489,31.0
5684,1489,0.0
5685,1489,0.0
5686,1489,0.0
5687,30159,0.0
5688,1489,0.0
5689,1489,0.0
5690,1489,0.0
5691,1489,0.0
5692,1489,0.0
5693,1489,31.0
5694,1489,31.0
5695,1489,0.0
5696,1489,0.0
5697,1489,0.0
5698,1489,0.0
5699,1489,31.0
5700,1489,0.0
5701,85,1.0
5702,1489,0.0
